id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4151800375,20141204T000000,660000,2,1,960,6263,1,0,1,4,6,960,0,1942,0,98033,47.6646,-122.202,1460,6054
3876100940,20150427T000000,600000,4,1.75,3050,9440,1,0,0,3,8,1800,1250,1966,0,98034,47.7228,-122.183,2020,8660
3574801500,20140926T000000,490000,4,2.5,3000,8645,2,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
9477001140,20140710T000000,499950,4,1.75,1520,7700,1,0,0,4,7,1520,0,1967,0,98034,47.7356,-122.191,1520,7500
2126059048,20150402T000000,294000,3,1,1250,9427,1,0,0,3,6,1250,0,1931,0,98034,47.7254,-122.175,1590,8250
2726059100,20140909T000000,950000,4,3,2980,44431,2,0,0,2,10,2640,340,1981,0,98034,47.7154,-122.161,2010,7332
1245001220,20141016T000000,749000,4,2,2040,11850,1,0,2,3,7,1020,1020,1959,0,98033,47.6891,-122.208,2040,8504
7555210100,20141117T000000,880000,4,2.75,2560,7961,1,0,2,4,8,1450,1110,1975,0,98033,47.6499,-122.199,2500,9009
3886902870,20140527T000000,800000,4,2.5,2680,7200,1,0,0,3,8,1380,1300,1952,2013,98033,47.6835,-122.187,1950,8520
3885805325,20140731T000000,710000,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,98033,47.6829,-122.195,1460,8400
4151800195,20150330T000000,650000,3,1,1410,4840,1,0,2,4,6,1230,180,1942,0,98033,47.6646,-122.204,1410,5400
2432000110,20140507T000000,758000,4,2.75,2410,9549,1,0,0,4,7,1780,630,1956,0,98033,47.6503,-122.197,2090,9549
3885802970,20141203T000000,827500,3,2.5,1810,7200,1,0,0,5,7,1310,500,1960,0,98033,47.6885,-122.211,2050,7200
3303230110,20140804T000000,424000,3,1.75,1430,6818,1,0,0,5,7,1430,0,1972,0,98034,47.7271,-122.196,1480,7210
7501000130,20140505T000000,800866,5,2.5,3180,13806,2,0,0,4,10,3180,0,1990,0,98033,47.652,-122.182,3180,13798
4151800470,20140820T000000,675000,3,2,1010,5973,1,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,1920,6015
3288100290,20150507T000000,605000,3,2.75,3230,9576,2,0,0,4,8,3230,0,1966,0,98034,47.7307,-122.183,2820,9576
5145000190,20141103T000000,369950,3,1,1110,7603,1,0,0,3,7,1110,0,1967,0,98034,47.7262,-122.224,1260,8094
3574801350,20141120T000000,410000,3,2,1410,8088,1,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401
2558660290,20150218T000000,437500,3,2.25,1790,7700,1,0,0,4,7,1340,450,1976,0,98034,47.7205,-122.168,1610,7350
8650300190,20140521T000000,567000,3,2.5,2540,6093,2,0,0,3,9,2540,0,1999,0,98034,47.7042,-122.236,2540,5924
4101410050,20150421T000000,675000,4,1.75,1900,8800,1,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800
2592400170,20141202T000000,475000,4,2.5,2240,7245,1,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350
2591010290,20140519T000000,285000,1,1.5,810,3211,2,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298
9477100170,20140721T000000,375000,3,1.5,1370,9720,2,0,0,3,7,1370,0,1968,0,98034,47.7302,-122.197,1510,8775
3578110020,20141001T000000,436000,3,2.25,1800,6680,2,0,0,3,8,1800,0,1983,0,98034,47.7293,-122.223,1630,8621
3876100080,20141215T000000,325000,3,1,1600,7500,1,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200
2888000020,20150302T000000,455000,5,2,2500,7860,1,0,0,3,7,1040,1460,1963,0,98034,47.7212,-122.226,2060,9684
2558660190,20141030T000000,459000,3,1.75,1730,7807,1,0,0,3,7,1260,470,1976,0,98034,47.7211,-122.169,1800,7650
3288301410,20140911T000000,475000,4,2.25,2110,7560,2,0,0,4,8,2110,0,1974,0,98034,47.7331,-122.183,2110,7560
6918730130,20140721T000000,360000,3,1.75,1330,7482,1,0,0,4,7,1330,0,1975,0,98034,47.7322,-122.207,1480,8096
1926059027,20150109T000000,803000,2,1,1440,33747,2,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400
1725059182,20140701T000000,1150000,4,2.5,3340,10422,2,0,0,3,10,3340,0,1996,0,98033,47.6515,-122.197,1770,9490
1086100130,20140904T000000,528000,5,1.75,2140,8580,1,0,0,3,7,1200,940,1962,0,98033,47.6625,-122.178,1600,9206
9542900190,20140516T000000,370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,0,98034,47.7237,-122.181,1510,8088
3840700653,20141212T000000,436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525
1720800305,20141119T000000,611900,1,2.25,1220,2100,2,0,2,4,8,1220,0,1946,1979,98033,47.6703,-122.204,3150,6000
1891100130,20150417T000000,639000,3,2.25,1400,2421,2,0,0,3,9,1400,0,2005,0,98034,47.695,-122.169,1500,2743
3886901795,20150422T000000,655000,6,5,2850,6600,2,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900
2432000130,20150414T000000,675000,3,1.75,1660,9549,1,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549
6076500364,20140910T000000,375000,3,1.5,1630,16170,1,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931
1245003375,20150408T000000,658000,3,1,1290,12005,1,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000
1441800250,20150126T000000,440000,4,2.25,2080,15750,1,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500
2426049180,20141014T000000,515100,3,2.5,2074,4900,2,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382
1112700130,20150123T000000,410000,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560
2896600020,20150325T000000,460000,3,1.75,1520,7700,1,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674
3699100130,20141002T000000,495000,2,1,1670,14695,2,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355
8143100500,20141213T000000,410000,3,1.75,1640,17583,1,0,0,3,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680
7215900020,20141209T000000,1600000,4,3.5,4060,9486,2,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486
2541100050,20140731T000000,572650,4,2.5,2250,11349,2,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964
1853200080,20140619T000000,350000,2,1,1620,9205,1,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469
1441800010,20141208T000000,459900,3,2.25,2250,8000,1,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.202,1930,9000
3764800630,20140825T000000,290000,3,1.5,1310,8100,1,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100
3885808005,20150305T000000,1740000,5,3.25,3930,5500,2,0,0,3,9,2910,1020,2014,0,98033,47.6802,-122.208,2040,5115
9413600420,20140612T000000,890000,3,2.25,2060,8640,1,0,0,4,8,2060,0,1966,0,98033,47.6534,-122.195,2030,9000
7501000080,20141121T000000,845800,4,3.5,3020,12750,2,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351
9413600670,20140623T000000,725000,3,1.75,1610,8613,1,0,0,5,7,1610,0,1962,0,98033,47.6527,-122.195,2010,8670
855700170,20150225T000000,482000,4,2.25,2240,8322,2,0,0,3,8,2240,0,1979,0,98034,47.728,-122.206,2240,6448
4151800420,20140815T000000,657500,3,1.75,980,6002,1,0,0,4,6,980,0,1942,0,98033,47.6643,-122.203,1150,6054
3295730050,20141001T000000,569000,3,2.5,2150,8060,2,0,0,3,8,2150,0,1995,0,98033,47.6952,-122.188,2150,7172
3574801310,20141216T000000,434000,3,2.25,1750,9353,1,0,0,3,7,1210,540,1987,0,98034,47.7305,-122.225,1930,8545
5145000130,20140925T000000,450000,3,2.25,1660,10247,1,0,0,5,7,1130,530,1968,0,98034,47.7262,-122.222,1680,7637
3288200470,20150204T000000,485000,3,1.75,1950,10080,1,0,0,4,7,1950,0,1967,0,98034,47.7282,-122.186,2340,8800
3764650050,20140730T000000,463000,3,2.5,2010,4195,2,0,0,3,8,2010,0,1998,0,98034,47.732,-122.197,2010,5779
8650300130,20140908T000000,630000,4,2.5,2540,4727,2,0,0,3,9,2540,0,1999,0,98034,47.7034,-122.236,3640,5129
3039000050,20141201T000000,575000,4,2.75,1610,11201,1,0,0,5,7,1020,590,1982,0,98033,47.7024,-122.198,1610,9000
1839900080,20140712T000000,335000,3,1,950,8000,1,0,0,3,7,950,0,1968,0,98034,47.7193,-122.184,2270,8540
7796100050,20140730T000000,1017000,4,1.75,2600,41041,2,0,0,4,8,2600,0,1965,0,98033,47.6634,-122.172,2750,37318
3886000010,20140821T000000,487000,2,2.5,1470,2533,2,0,0,3,8,1470,0,2005,0,98033,47.6874,-122.165,1470,6511
3740000010,20141009T000000,575000,3,1.75,1720,5956,2,0,0,3,8,1720,0,1981,0,98033,47.6875,-122.202,1620,9324
9413600380,20140801T000000,725000,4,1.75,2190,9400,1,0,0,4,7,1450,740,1962,0,98033,47.6531,-122.196,1980,9000
8564600080,20141106T000000,395000,3,2,1590,10229,1,0,0,3,7,1590,0,1966,0,98034,47.7239,-122.227,1320,10222
7940700190,20140813T000000,380000,2,2,1370,5756,1,0,0,3,8,1370,0,1986,0,98034,47.714,-122.205,1380,5444
8663280080,20141223T000000,405000,3,2,1660,8174,1,0,0,3,7,830,830,1981,0,98034,47.7103,-122.199,1610,9318
1245002125,20140604T000000,837500,4,2.5,2700,9320,2,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056
3581000020,20140926T000000,350000,3,1,1180,7455,1,0,0,4,7,1180,0,1964,0,98034,47.7276,-122.241,1450,8154
3205400290,20150406T000000,420200,3,1.75,1320,7280,1,0,0,3,7,1320,0,1968,0,98034,47.7229,-122.18,1370,7800
7955060010,20140613T000000,440000,4,2.25,2010,7575,1,0,0,3,7,1220,790,1974,0,98034,47.7328,-122.2,1820,7831
1201500010,20150330T000000,833000,4,2.5,2190,12690,1,0,2,3,8,1170,1020,1973,0,98033,47.6627,-122.189,2630,10843
4070700290,20150226T000000,899000,3,2.5,1950,3730,2,0,0,3,9,1950,0,1996,0,98033,47.6731,-122.199,2080,4000
3762900010,20140715T000000,473000,5,3.25,2180,7200,2,0,0,4,7,2180,0,1982,0,98034,47.7078,-122.234,1840,7644
4055700345,20140714T000000,497000,3,1.5,2240,28750,1,0,0,3,8,1620,620,1956,0,98034,47.7137,-122.254,3200,23873
1233100321,20150327T000000,817250,3,2.5,2980,7202,2,0,0,3,8,2980,0,1999,0,98033,47.6769,-122.177,2430,7280
8663310050,20141006T000000,510000,4,2.5,2440,10423,1,0,0,3,7,2440,0,1955,1993,98034,47.725,-122.172,1990,7758
927200380,20150420T000000,465000,4,2.5,2090,12833,1,0,0,3,7,1220,870,1969,0,98034,47.7266,-122.175,1740,11200
7922750020,20140708T000000,560000,4,2.25,1950,9800,1,0,0,3,8,1330,620,1968,0,98033,47.666,-122.178,2170,9800
8663370020,20140806T000000,435000,3,2,1610,6911,1,0,0,3,7,1260,350,1988,0,98034,47.7188,-122.177,1630,6911
1088030010,20141005T000000,464625,4,2.75,2040,8996,1,0,0,4,8,1260,780,1974,0,98033,47.666,-122.185,2470,9180
2273600250,20140804T000000,500000,3,1.75,1570,8530,1,0,0,4,7,1190,380,1983,0,98033,47.6881,-122.184,1530,8708
1725059316,20141120T000000,2385000,4,4,6330,13296,2,0,2,3,13,4900,1430,2000,0,98033,47.6488,-122.201,2200,9196
7016000440,20140716T000000,525000,5,2.25,2500,8621,2,0,0,4,7,2500,0,1968,0,98034,47.7379,-122.185,1980,7395
8651730290,20140805T000000,445000,4,3.25,1960,7200,2,0,0,3,7,1960,0,1979,0,98034,47.7291,-122.218,1980,7529
3303910010,20150220T000000,540000,3,2.5,1950,13227,2,0,0,4,9,1950,0,1978,0,98034,47.7217,-122.256,2650,12943
1233100642,20140722T000000,495000,3,1.5,2240,13288,1,0,0,3,7,2240,0,1953,0,98033,47.6762,-122.17,2150,9900
3261000080,20150310T000000,704111,4,2.75,2460,9520,1,0,1,3,8,1680,780,1976,0,98034,47.7021,-122.233,2380,9600
1112700170,20150227T000000,425000,2,1,1300,11080,1,0,0,4,7,1300,0,1955,0,98034,47.7281,-122.233,1600,9259
3039000020,20140916T000000,450000,3,1.75,1850,8667,1,0,0,4,7,880,970,1982,0,98033,47.7025,-122.198,1450,10530
4359700080,20140721T000000,560000,3,2,1840,14985,1,0,0,3,7,1840,0,1968,0,98033,47.6916,-122.158,2300,16067
1727500010,20150107T000000,354000,3,1.75,1340,6300,1,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200
2540820010,20150427T000000,750000,4,2.5,2930,8641,2,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
3026059341,20141211T000000,549950,4,3.5,3090,10510,1,0,0,3,8,2190,900,1991,0,98034,47.7176,-122.214,2200,7408
1762600280,20140714T000000,1202500,3,2.5,3430,28718,2,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
6301800020,20140506T000000,535000,3,2.5,1850,10109,2,0,0,3,8,1850,0,1991,0,98034,47.7163,-122.229,1780,9660
3885805640,20140704T000000,625000,3,1.5,1300,7200,1,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,7200
1245001763,20150303T000000,670000,4,2.5,2110,7291,2,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
5104500020,20140617T000000,250000,2,1.5,1088,1360,2,0,0,3,7,1088,0,1983,0,98034,47.7094,-122.213,1098,1469
1138000250,20140521T000000,350000,3,1.5,980,7790,1,0,0,5,7,980,0,1969,0,98034,47.7141,-122.213,1390,7280
2426049174,20141029T000000,481500,3,2.25,1840,10500,2,0,0,3,7,1840,0,1993,0,98034,47.7326,-122.234,1840,7374
7955050170,20150410T000000,455000,3,2.25,1790,7500,1,0,0,3,7,1390,400,1973,0,98034,47.7321,-122.198,1940,7192
8564500020,20150127T000000,322000,3,1,960,10181,1,0,0,3,7,960,0,1961,0,98034,47.7231,-122.229,1740,10194
3300760020,20140826T000000,595000,3,2,1530,6773,1,0,0,4,8,1530,0,1984,0,98033,47.6653,-122.194,2240,7201
9477001410,20150225T000000,425500,4,1.75,1520,10630,1,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,8039
3885806565,20150130T000000,1339000,4,3.5,2980,6349,2,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,6349
3759500006,20141014T000000,610000,4,2.5,2300,10843,2,0,0,5,8,2300,0,1955,0,98033,47.6988,-122.202,1780,10843
1839910470,20150408T000000,450000,3,1.75,1540,7490,1,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350
7940700050,20150218T000000,475000,3,2.5,1920,4534,2,0,0,3,8,1920,0,1986,0,98034,47.7144,-122.204,1380,5100
2273600460,20150130T000000,536000,3,1.75,1530,8503,1,0,0,4,7,1150,380,1983,0,98033,47.6872,-122.185,1610,8549
1762600190,20141229T000000,1035000,4,2.5,3170,47502,2,0,0,3,10,3170,0,1988,0,98033,47.6495,-122.185,3190,35110
7796100080,20140520T000000,925000,4,2.25,2260,41984,1,0,0,4,9,2260,0,1967,0,98033,47.6622,-122.171,2650,37318
1853200190,20141103T000000,612000,4,2.5,2670,5974,2,0,0,3,8,2670,0,1999,0,98034,47.7122,-122.231,2140,5729
3715500170,20140623T000000,442500,3,1.75,1600,10280,1,0,0,3,7,1050,550,1977,0,98034,47.725,-122.174,1590,8100
2570300130,20150317T000000,414999,4,2.5,2150,10098,1,0,0,3,7,1090,1060,1963,0,98034,47.7166,-122.201,1880,10000
1245500950,20150504T000000,1100000,4,2.5,2190,6300,1,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659
2619920010,20140703T000000,815000,4,2.5,3150,4203,2,0,0,3,9,3150,0,2002,0,98033,47.688,-122.164,3150,5169
802000130,20141209T000000,490000,4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000
2121000250,20140509T000000,303500,3,1.5,1060,10464,1,0,0,4,7,1060,0,1973,0,98034,47.7313,-122.229,1420,10464
3126059027,20150318T000000,2650000,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306
9429000170,20150326T000000,617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713
3754501235,20141001T000000,1185000,3,2.5,2510,4600,2,0,2,3,10,2510,0,2006,0,98034,47.7051,-122.223,2560,7500
3768000280,20141201T000000,350000,3,1,1010,7680,1,0,0,4,7,1010,0,1967,0,98034,47.732,-122.231,1320,7373
2680700280,20150402T000000,809000,4,1.75,1790,8372,1,0,0,4,8,1340,450,1976,0,98033,47.6605,-122.189,2180,10500
856000255,20150203T000000,765000,3,1,1270,6500,1,0,0,4,7,1270,0,1956,0,98033,47.6874,-122.214,2260,7200
3226059071,20140819T000000,426000,3,1,1130,9147,1,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
3558900430,20150414T000000,615000,3,2.25,2300,8067,1,0,0,4,8,1300,1000,1979,0,98034,47.7091,-122.198,2120,9524
1236300290,20141022T000000,1060000,4,3.5,3850,8100,2,0,1,3,11,2430,1420,1995,0,98033,47.6855,-122.19,2620,9346
7558300170,20141212T000000,439000,3,2.25,1830,13477,1,0,3,4,7,1170,660,1981,0,98034,47.7243,-122.21,1960,11344
3889100029,20140617T000000,810000,3,2.5,2670,10481,2,0,0,3,9,2670,0,2003,0,98033,47.6673,-122.176,2620,8895
3885803895,20150309T000000,763000,3,2,1360,8752,1,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680
6855100010,20140923T000000,505000,3,2.5,2400,9601,1,0,0,5,7,1390,1010,1977,0,98034,47.7256,-122.211,2010,9943
3288301330,20150408T000000,475000,3,1.75,1890,7560,1,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
5145100080,20150206T000000,475000,3,1.75,1780,8033,1,0,0,2,7,1210,570,1977,0,98034,47.7275,-122.219,1630,7508
3885806105,20140521T000000,1580000,3,3.25,3690,7200,2,0,0,3,11,3690,0,2007,0,98033,47.6815,-122.2,1880,7200
1926059099,20141208T000000,708000,5,3.25,3060,11778,2,0,0,3,8,3060,0,2004,0,98034,47.7212,-122.222,1840,10403
9485800050,20150310T000000,680000,3,2.5,1610,8064,1,0,2,4,7,1160,450,1981,0,98033,47.6818,-122.189,2260,8328
1036450170,20150312T000000,660000,3,3.5,2740,3785,2,0,0,3,9,2190,550,2001,0,98034,47.7195,-122.182,2060,3457
1036450290,20150202T000000,495000,3,2.5,1860,3150,2,0,0,3,8,1860,0,2001,0,98034,47.719,-122.182,2050,3375
2592400470,20141205T000000,438000,5,2.5,1990,6840,2,0,0,4,7,1990,0,1974,0,98034,47.7162,-122.166,1990,7150
1245002391,20141022T000000,1400000,5,4.25,4230,6907,2,0,0,3,10,3450,780,2008,0,98033,47.6866,-122.205,2650,8076
925059193,20140709T000000,1065000,4,3.75,4260,9800,2,0,0,3,10,4260,0,2008,0,98033,47.6739,-122.172,1950,8970
1245500250,20150507T000000,555500,2,1,920,10000,1,0,0,4,7,920,0,1981,0,98033,47.6938,-122.21,1340,10000
3211200460,20140806T000000,389000,4,1,1520,9800,2,0,0,4,7,1520,0,1971,0,98034,47.7303,-122.236,1540,7700
2297400250,20141217T000000,445000,4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,0,98034,47.7177,-122.224,1790,7614
3764800250,20150105T000000,330000,4,2,1180,7275,1,0,0,3,7,1180,0,1965,0,98034,47.7301,-122.2,1210,7275
7905370440,20141010T000000,469950,5,2.5,2310,8303,1,0,0,3,7,1300,1010,1975,0,98034,47.7212,-122.211,1930,8303
325059126,20150209T000000,565000,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,47.6893,-122.164,1270,12844
1395500020,20141107T000000,279900,3,1,1400,10800,1,0,0,3,6,1400,0,1962,0,98034,47.719,-122.202,1430,10000
3897100275,20141027T000000,460000,3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,0,98033,47.6704,-122.184,1720,6600
1049000740,20141120T000000,229950,2,1.5,1160,1848,2,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,1160,1566
3876000910,20150129T000000,487000,4,2.25,2400,7000,1,0,0,4,8,1800,600,1965,0,98034,47.7207,-122.184,2210,7210
3885805175,20141001T000000,1485000,4,3.25,3730,7200,2,0,0,3,10,2810,920,2006,0,98033,47.6824,-122.199,2490,7200
3886902950,20140911T000000,860000,4,3.5,3380,8098,1,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,1890,8400
3326059191,20140616T000000,410000,4,2,1580,9581,1,0,0,3,7,1580,0,1953,0,98033,47.692,-122.165,1580,10552
3288301050,20140819T000000,482000,4,2.75,3010,15750,1,0,0,4,8,1560,1450,1973,0,98034,47.7336,-122.183,2110,9450
2121000300,20150219T000000,518000,4,3,2430,11670,1,0,0,4,7,1330,1100,1978,0,98034,47.7307,-122.228,1580,10464
3885801970,20140812T000000,785000,2,0.75,1260,4800,2,0,2,4,6,1080,180,1942,0,98033,47.6843,-122.212,2660,7200
3574801490,20140609T000000,385000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,0,98034,47.7316,-122.224,1930,8747
6675500035,20140613T000000,435000,3,1.75,1500,8173,1,0,0,3,7,1500,0,1997,0,98034,47.7293,-122.227,1970,8173
1741700040,20150113T000000,725000,3,1,1000,19969,1,0,0,3,7,1000,0,1951,0,98033,47.6745,-122.197,1370,7962
3885807255,20150202T000000,762000,4,2,2130,5500,2,0,0,5,7,2130,0,1939,0,98033,47.6807,-122.199,1490,6000
3761700053,20150105T000000,2150000,3,2.75,3470,9610,3,1,4,3,11,3470,0,1989,2000,98034,47.7205,-122.26,4130,11875
9808640090,20150319T000000,815000,3,2.5,2415,2186,2,0,1,3,9,2415,0,1981,0,98033,47.6506,-122.202,2660,2165
9367200205,20150324T000000,660000,2,1,1670,8195,1,0,0,3,7,1670,0,1954,1975,98033,47.6627,-122.192,1980,7500
2426049125,20141114T000000,488000,4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467
1245500690,20140602T000000,1035000,3,2.5,2230,5750,2,0,0,3,9,2230,0,2003,0,98033,47.6938,-122.213,1900,8238
2426049113,20150414T000000,459000,4,1.5,2020,9583,2,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625
9527000330,20140811T000000,508000,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,98034,47.7099,-122.23,1880,7500
1245003255,20150223T000000,615000,3,1,1120,12500,1,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000
3756500180,20141208T000000,475000,3,1,1470,9750,1,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750
1270000040,20140716T000000,520000,2,1,1360,22508,1,0,0,3,7,1360,0,1932,0,98034,47.7101,-122.226,2830,12600
3756500610,20150324T000000,355500,3,1,1120,10032,1,0,0,3,7,1120,0,1962,0,98034,47.7182,-122.194,1210,9918
3885805035,20150508T000000,687500,2,1,1040,7200,1,0,0,4,6,1040,0,1955,0,98033,47.6823,-122.203,1640,7200
3886903615,20150416T000000,1290000,4,2.5,3430,7200,2,0,0,3,9,3430,0,2014,0,98033,47.6842,-122.196,1530,7800
1241500032,20140819T000000,860000,4,2.5,3070,6923,2,0,0,3,9,3070,0,2009,0,98033,47.669,-122.172,2190,9218
3886903155,20150304T000000,606000,3,2,1980,7680,2,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704
333100265,20140924T000000,1250000,4,3.25,3160,10043,2,0,2,3,9,3160,0,2011,0,98034,47.7001,-122.238,3450,10043
6400700230,20150311T000000,450000,3,2.25,1420,13468,1,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980
3889100027,20140616T000000,902000,4,2.5,3030,8507,2,0,0,3,9,3030,0,2003,0,98033,47.6675,-122.176,2570,8830
3955500100,20150407T000000,450000,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530
8663240180,20150330T000000,537000,4,2.5,1990,2660,2,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665
3900500110,20141117T000000,627000,3,2,2310,10525,2,0,0,5,7,2310,0,1965,0,98033,47.6727,-122.174,1430,10523
2297400090,20150323T000000,447000,3,1.75,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480
3760100100,20140723T000000,425000,5,2.75,1340,11583,1,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514
6743700090,20141120T000000,490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772
3885808035,20150316T000000,619500,6,1.5,1680,5202,2,0,0,2,7,1680,0,1911,0,98033,47.6798,-122.206,1890,5500
6639900219,20150511T000000,419900,3,2.5,1630,1755,2,0,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550
3288301030,20150319T000000,623000,3,2.75,2390,21804,1,0,0,3,8,1450,940,1973,0,98034,47.7339,-122.183,2390,10136
3888100043,20140507T000000,350000,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360
395300330,20141211T000000,354000,3,1,1130,11250,1,0,0,3,7,1130,0,1965,0,98034,47.7254,-122.227,1410,11250
3295730040,20140715T000000,587000,3,2.5,2150,5193,2,0,0,3,8,2150,0,1995,0,98033,47.6952,-122.187,2150,7172
1236300146,20150504T000000,570000,3,1.5,1300,7287,1,0,0,4,7,1300,0,1965,0,98033,47.6889,-122.187,1300,9129
1087500040,20141014T000000,403000,3,1.75,1270,10790,1,0,0,3,7,1270,0,1956,0,98033,47.6647,-122.177,1270,10790
3901100015,20141230T000000,460000,3,1.75,1290,8580,1,0,0,4,7,1290,0,1962,0,98033,47.6707,-122.174,1840,8580
7955000210,20140709T000000,306000,3,1,1450,7200,1,0,0,3,7,1010,440,1969,0,98034,47.7311,-122.199,1500,6767
2026059119,20140825T000000,453000,3,2,1430,9583,1,0,0,4,7,1430,0,1964,0,98034,47.7206,-122.197,1890,11100
4055701110,20140612T000000,795000,3,2,2420,17859,1,0,1,5,9,1500,920,1979,0,98034,47.7074,-122.246,2955,17859
7436500360,20140606T000000,510000,3,1.75,1480,7040,1,0,0,3,7,1480,0,1974,0,98033,47.6723,-122.169,2040,7810
6918730230,20150401T000000,485000,4,2.25,1810,7068,2,0,0,5,7,1810,0,1976,0,98034,47.7319,-122.204,1460,7274
4151800530,20141028T000000,1090000,4,2.5,2780,6837,2,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837
8835200330,20141208T000000,399950,3,2.5,1470,4488,2,0,0,5,7,1470,0,1980,0,98034,47.723,-122.162,1400,4441
1239400064,20150304T000000,895000,4,2.5,2850,8526,2,0,0,3,9,2850,0,1998,0,98033,47.6747,-122.191,2440,7072
3876000970,20140806T000000,429300,6,2.25,2930,15949,1,0,0,4,8,1730,1200,1965,0,98034,47.7188,-122.185,1730,8550
6635000110,20150331T000000,650000,3,2.5,2380,3332,2,0,0,3,9,2380,0,2014,0,98034,47.7194,-122.199,2590,4382
